Unnamed: 0,TMDB_ID,Title,Rating,Keywords,Poster_Link,Plot_Story,Genre1,Genre2
16704,924482,the ledge,6.5,"italy, mountain, fractured leg, murder, person on fire, trapped, mountain climbing, ledge, free climbing, fall from height, lost girl",https://image.tmdb.org/t/p/original/S99eCSnRFfeZJmDaIGIZF58H7w.jpg,"A rock climbing adventure between two friends turns into a terrifying nightmare. After Kelly captures the murder of her best friend on camera, she becomes the next target of a tight knit group of friends who will stop at nothing to destroy the evidence and anyone in their way.",53,12.0
16705,619730,don't worry darling,6.793,"suburbian idyll, cult, palm springs, psychological thriller, stepford wife, woman director, 1950s, cultists, unhappy wife",https://image.tmdb.org/t/p/original/wjAJWfuE5OQm5zerlOAbTxdHFMV.jpg,"Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.",53,9648.0
16706,615777,babylon,7.427,"elephant, gambling, gambling debt, movie business, orgy, cocaine, champagne, alcoholism, hollywood, alcoholic, filmmaking, movie star, silent film star, 1920s, old hollywood, fading star, sex, shot on film",https://image.tmdb.org/t/p/original/wjOHjWCUE0YzDiEzKv8AfqHj3ir.jpg,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.",18,35.0
16707,1036561,shadow master,6.8,"martial arts, superhero, apocalypse, super power",https://image.tmdb.org/t/p/original/67ZsRKbItt6B1yHlsJKgfPWOyuJ.jpg,"After being slain by a group of criminals, a man is reborn with animal-like superpowers and makes it his mission to right the wrongs of his city.",28,14.0
16708,676547,prey for the devil,6.987,"nun, exorcism, catholic church, demonic possession",https://image.tmdb.org/t/p/original/iCvgemXf2Kpr2LvpDmt5J9NhjKM.jpg,"In response to a global rise in demonic possessions, the Catholic Church reopens exorcism schools to train priests in the Rite of Exorcism. On this spiritual battlefield, an unlikely warrior rises: a young nun, Sister Ann. Thrust onto the spiritual frontline with fellow student Father Dante, Sister Ann finds herself in a battle for the soul of a young girl and soon realizes the Devil has her right where he wants her.",27,53.0
16710,639933,the northman,7.073,"father murder, sword, prince, gore, viking, iceland, death of father, northern ireland, sword fight, revenge, fate, king, brutality, hamlet, based on myths, legends or folklore, nordic, 10th century, viking age, muscular men, fantasy, graphic violence",https://image.tmdb.org/t/p/original/aSSJMnHknzKjlZ6zybwD7eyJ4Po.jpg,"Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.",28,12.0
16711,555604,guillermo del toro's pinocchio,8.1,"based on novel or book, italy, fascism, greed, woodcutter, musical, puppet, benito mussolini, stop motion, dark fantasy, duringcreditsstinger, 1940s, wooden dummy, live action remake, pinocchio",https://image.tmdb.org/t/p/original/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,"During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",16,14.0
16712,762504,nope,6.88,"california, horse, exploitation, video surveillance, death of father, alien, ufo, social commentary, psychological thriller, alien invasion, child star, chimpanzee, aftercreditsstinger, horse farm, african american man, racial issues, brother sister relationship, shot on film",https://image.tmdb.org/t/p/original/AcKVlWaNVVVFQwro3nLXqPljcYA.jpg,"Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",27,878.0
16713,551271,medieval,7.063,"based on true story, medieval",https://image.tmdb.org/t/p/original/eeUNWsdoiOijOZAMaWFDA5Pb1n8.jpg,"The story of fifteenth century Czech icon and warlord, Jan Zizka, who defeated armies of the Teutonic Order and the Holy Roman Empire.",28,18.0
16715,648579,the unbearable weight of massive talent,6.784,"cia, undercover, screenplay, birthday party, drug lord, struggling actor, father daughter relationship, actor playing themself",https://image.tmdb.org/t/p/original/aqhLeieyTpTUKPOfZ3jzo2La0Mq.jpg,"Creatively unfulfilled and facing financial ruin, Nick Cage must accept a $1 million offer to attend the birthday of a dangerous superfan. Things take a wildly unexpected turn when Cage is recruited by a CIA operative and forced to live up to his own legend, channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones.",28,35.0
16717,718789,lightyear,7.011,"space travel, alien life-form, alien planet, stranded, spin off, aftercreditsstinger, duringcreditsstinger, origin story",https://image.tmdb.org/t/p/original/b9t3w1loraDh7hjdWmpc9ZsaYns.jpg,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,16,878.0
16718,1015724,trick or treat scooby-doo!,7.058,"halloween, talking dog, doppelgänger, ghost",https://image.tmdb.org/t/p/original/r4ZDV5Xm8qrbG2TIPlocs2wJxHL.jpg,"Mystery Inc. has cracked the case to top all cases! They’ve tracked down Coco Diablo, the head of a notorious costume crime syndicate. With Coco and her kitty in prison, Mystery Inc. thinks that they can finally enjoy a break. Wrong! Suddenly, menacing doppelgänger ghosts of the Scooby crew and favorite classic foes show up in Coolsville to threaten Halloween. Now it’s up to the meddling kids to unmask the latest scoundrel and save Halloween!",12,9648.0
16720,593643,the menu,7.196,"psychopath, obsession, mass murder, restaurant, dark comedy, revenge, food, dinner, chef, food critic, remote island, french cuisine, culinary arts, fine dining, haute cuisine",https://image.tmdb.org/t/p/original/v31MsWhF9WFh7Qooq6xSBbmJxoG.jpg,"A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",35,53.0
16721,539681,dc league of super-pets,7.288,"superhero, based on comic, super power, aftercreditsstinger, duringcreditsstinger, evil mastermind, talking animal",https://image.tmdb.org/t/p/original/qpPMewlugFaejXjz4YNDnpTniFX.jpg,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",16,28.0
16722,497828,triangle of sadness,7.113,"dark comedy, satire, survival, stranded, cruise ship, class differences, gender roles, sinking ship, food rationing, power struggle, luxury yacht, open ended, social media influencer, social climber, wealth inequality",https://image.tmdb.org/t/p/original/k9eLozCgCed5FGTSdHu0bBElAV8.jpg,"A celebrity model couple are invited on a luxury cruise for the uber-rich, helmed by an unhinged, alcoholic captain. What first appears Instagrammable ends catastrophically, leaving the survivors stranded on a desert island in a struggle of hierarchy.",35,18.0
16723,338947,hellraiser,6.236,"hell, gore, remake, puzzle box, based on short story, cenobite",https://image.tmdb.org/t/p/original/f9ZAIUxTTk23vo1BC9Ur1Rx5c2E.jpg,"A young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites, a group of sadistic supernatural beings from another dimension.",27,9648.0
16724,818110,the magic flute,6.425,"london, england, magic, boarding school, musical, mozart, swiss alps, flute, based on opera, teen adventure, magical mystery tour, magic land, magic world",https://image.tmdb.org/t/p/original/A0rKADffll1kdXQYTXNUeZCFvfo.jpg,"A seventeen year old travels from London to the Austrian Alps to attend the legendary Mozart boarding school. There, he discovers a centuries-old forgotten passageway into the fantastic world of Mozart's ""The Magic Flute"".",12,14.0
16726,628900,the contractor,6.383,"mission, veteran, airborne ranger",https://image.tmdb.org/t/p/original/rJPGPZ5soaG27MK90oKpioSiJE2.jpg,"After being involuntarily discharged from the U.S. Special Forces, James Harper decides to support his family by joining a private contracting organization alongside his best friend and under the command of a fellow veteran. Overseas on a covert mission, Harper must evade those trying to kill him while making his way back home.",28,12.0
16727,1010823,magnum opus,7.286,"marvel cinematic universe (mcu), short film",https://image.tmdb.org/t/p/original/8p8JsKokKbuNCn9yBirAg1oEwGd.jpg,"Groot sets out to paint a family portrait of himself and the Guardians, only to discover just how messy the artistic process can be.",16,10751.0
16728,830784,"lyle, lyle, crocodile",7.153,"crocodile, musical, based on children's book, outsider, live action and animation, talking animal",https://image.tmdb.org/t/p/original/irIS5Tn3TXjNi1R9BpWvGAN4CZ1.jpg,"When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",35,10751.0
16730,626735,dog,7.3,"military working dogs, emotional support animal, belgian malinois, baddi-flies, ranger regiment",https://image.tmdb.org/t/p/original/zHQy4h36WwuCetKS7C3wcT1hkgA.jpg,An army ranger and his dog embark on a road trip along the Pacific Coast Highway to attend a friend's funeral.,18,35.0
16731,791155,secret headquarters,6.539,"secret identity, superhero, group of friends, alien technology, father son relationship",https://image.tmdb.org/t/p/original/8PsHogUfvjWPGdWAI5uslDhHDx7.jpg,"While hanging out after school, Charlie and his friends discover the headquarters of the world’s most powerful superhero hidden beneath his home. When villains attack, they must team up to defend the headquarters and save the world.",28,12.0
16733,338958,disenchanted,6.793,"princess, magic, fairy tale, wish, musical, sequel",https://image.tmdb.org/t/p/original/uyNLq2Dc3s4IOdcYTU8ZtM2lTjb.jpg,"Disillusioned with life in the city, feeling out of place in suburbia, and frustrated that her happily ever after hasn’t been so easy to find, Giselle turns to the magic of Andalasia for help. Accidentally transforming the entire town into a real-life fairy tale and placing her family’s future happiness in jeopardy, she must race against time to reverse the spell and determine what happily ever after truly means to her and her family.",35,10751.0
16734,696806,the adam project,7.05,"escape, time travel, explore, 2050s",https://image.tmdb.org/t/p/original/wFjboE0aFZNbVOF05fzrka9Fqyx.jpg,"After accidentally crash-landing in 2022, time-traveling fighter pilot Adam Reed teams up with his 12-year-old self on a mission to save the future.",12,878.0
16735,1045944,the boss baby: christmas bonus,6.735,"holiday, santa claus, christmas",https://image.tmdb.org/t/p/original/iMmMxF6f2OonUrXrHKBLSYAhXly.jpg,Christmas Eve takes a twisty turn when the Boss Baby accidentally swaps places with one of Santa's elves and gets stranded at the North Pole.,16,10751.0
